Fecha,Serial,energia
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523009083,1180
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523009083,1412
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523009083,1131
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523009083,781
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523009083,908
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523009083,973
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523009083,1042
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523009083,831
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523009083,1194
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523009083,834
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523009083,1195
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523009083,905
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523009083,812
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523009083,1162
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523009083,1069
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523009083,917
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523009083,1018
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523009083,942
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523009083,592
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523009083,787
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523009083,537
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523009083,1169
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523009083,1385
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523009083,1168
2017+AC0-03+AC0-21 00:00:00 +AC0-0600,121523008336,0
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523008336,187
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523008336,774
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523008336,991
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523008336,1663
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523008336,1667
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523008336,1692
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523008336,1625
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523008336,1578
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523008336,1604
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523008336,1672
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523008336,1452
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523008336,1050
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523008336,1568
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523008336,1476
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523008336,981
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523008336,1219
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523008336,1076
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523008336,842
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523008336,1436
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523008336,1612
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523008336,1701
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523008336,1685
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523008336,1710
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523008336,1202
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523008336,1639
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523008336,1345
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523008336,981
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523008336,1314
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523008336,890
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523008336,964
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523008336,1299
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523008336,1283
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523008336,1359
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523008336,1492
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523008336,1393
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523008336,1105
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523008336,1359
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523008336,1345
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523008336,1472
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523008336,1285
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523008336,1390
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523008336,875
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523008336,1271
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523008336,1108
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523008336,1040
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523008336,1074
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523008336,1173
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523008336,1316
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523008336,916
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523008336,1223
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523008336,761
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523008336,705
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523008336,941
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523008336,976
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523008336,1058
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523008336,683
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523008336,930
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523008336,1323
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523008336,1117
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523008336,1323
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523008336,571
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523008336,867
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523008336,1433
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523008336,1265
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523008336,1304
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523008336,736
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523008336,1369
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523008336,949
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523008336,946
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523008336,903
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523008336,1240
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523008336,1214
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523008336,1155
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523008336,773
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523008336,1194
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523008336,1191
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523008336,1330
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523008336,590
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523008336,1016
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523008336,1198
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523008336,974
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523008336,536
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523008336,1095
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523008336,607
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523008336,978
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523008336,748
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523008336,1115
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523008336,1134
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523008336,960
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523008336,1060
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523008336,1064
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523008336,822
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523008336,740
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523008336,1525
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523008336,1068
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523008336,1539
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523008336,763
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523008336,1006
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523008336,1114
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523008336,825
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523008336,1282
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523008336,936
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523008336,518
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523008336,1303
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523008336,882
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523008336,893
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523008336,1521
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523008336,989
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523008336,1229
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523008336,649
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523008336,773
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523008336,833
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523008336,807
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523008336,1068
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523008336,1215
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523008336,1400
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523008336,1402
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523008336,1231
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523008336,979
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523008336,747
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523008336,1352
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523008336,1216
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523008336,1434
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523008336,1162
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523008336,992
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523008336,683
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523008336,811
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523008336,1310
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523008336,959
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523008336,1152
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523008336,1217
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523008336,942
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523008336,1126
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523008336,1518
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523008336,1482
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523008336,1510
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523008336,1303
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523008336,1087
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523008336,1380
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523008336,1148
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523008336,844
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523008336,1027
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523008336,1197
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523008336,1085
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523008336,1061
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523008336,1430
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523008336,1380
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523008336,1077
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523008336,1118
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523008336,1225
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523008336,1100
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523008336,1327
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523008336,1294
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523008336,1555
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523008336,1279
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523008336,729
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523008336,795
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523008336,1353
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523008336,1350
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523008336,1451
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523008336,1124
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523008336,1645
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523008336,988
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523008336,1569
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523008336,1393
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523008336,1257
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523008336,1297
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523008336,1236
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523008336,1525
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523008336,1256
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523008336,1187
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523008336,869
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523008336,586
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523008336,857
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523008336,1367
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523008336,1493
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523008336,1212
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523008336,1200
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523008336,1422
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523008336,1145
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523008336,778
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523008336,915
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523008336,990
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523008336,1069
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523008336,857
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523008336,1232
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523008336,856
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523008336,1231
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523008336,929
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523008336,823
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523008336,1186
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523008336,1089
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523008336,953
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523008336,1022
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523008336,945
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523008336,587
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523008336,801
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523008336,531
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523008336,1209
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523008336,1490
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523008336,1232
2017+AC0-03+AC0-21 00:00:00 +AC0-0600,121523008370,0
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523008370,178
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523008370,763
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523008370,973
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523008370,1628
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523008370,1620
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523008370,1640
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523008370,1567
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523008370,1531
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523008370,1542
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523008370,1620
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523008370,1419
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523008370,1045
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523008370,1538
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523008370,1452
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523008370,982
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523008370,1193
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523008370,1061
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523008370,843
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523008370,1436
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523008370,1613
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523008370,1700
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523008370,1697
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523008370,1714
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523008370,1202
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523008370,1660
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523008370,1342
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523008370,980
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523008370,1325
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523008370,912
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523008370,975
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523008370,1314
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523008370,1299
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523008370,1377
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523008370,1519
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523008370,1419
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523008370,1138
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523008370,1370
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523008370,1365
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523008370,1489
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523008370,1306
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523008370,1433
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523008370,891
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523008370,1325
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523008370,1161
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523008370,1064
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523008370,1088
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523008370,1195
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523008370,1336
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523008370,994
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523008370,1275
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523008370,762
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523008370,716
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523008370,972
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523008370,1032
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523008370,1127
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523008370,712
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523008370,966
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523008370,1396
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523008370,1181
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523008370,1383
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523008370,582
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523008370,909
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523008370,1507
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523008370,1320
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523008370,1349
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523008370,743
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523008370,1441
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523008370,953
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523008370,976
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523008370,921
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523008370,1292
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523008370,1242
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523008370,1214
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523008370,804
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523008370,1238
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523008370,1229
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523008370,1417
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523008370,629
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523008370,1098
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523008370,1247
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523008370,1005
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523008370,539
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523008370,1131
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523008370,607
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523008370,1060
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523008370,783
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523008370,1213
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523008370,1198
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523008370,1013
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523008370,1137
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523008370,1106
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523008370,833
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523008370,759
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523008370,1673
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523008370,1119
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523008370,1664
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523008370,777
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523008370,1031
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523008370,1159
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523008370,833
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523008370,1366
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523008370,960
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523008370,540
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523008370,1350
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523008370,939
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523008370,930
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523008370,1633
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523008370,1039
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523008370,1312
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523008370,647
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523008370,790
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523008370,849
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523008370,852
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523008370,1092
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523008370,1271
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523008370,1482
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523008370,1492
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523008370,1301
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523008370,1010
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523008370,765
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523008370,1406
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523008370,1263
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523008370,1491
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523008370,1218
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523008370,1013
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523008370,702
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523008370,829
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523008370,1376
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523008370,988
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523008370,1174
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523008370,1239
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523008370,984
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523008370,1144
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523008370,1571
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523008370,1565
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523008370,1558
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523008370,1369
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523008370,1125
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523008370,1430
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523008370,1209
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523008370,878
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523008370,1064
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523008370,1221
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523008370,1099
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523008370,1088
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523008370,1482
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523008370,1390
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523008370,1093
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523008370,1122
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523008370,1246
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523008370,1105
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523008370,1333
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523008370,1317
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523008370,1545
